ID,Tags,Transcripts Rec'd,Transcripts Req'd,Letters Rec'd,Dept,Degree,Research Interests,Schools Attended,UG GPA,UG GPA SCALE,UG GPA (N),GRAD GPA,GRAD GPA SCALE,GRAD GPA (N),GREV,GREV%,GREV (N),GREQ,GREQ%,GREQ (N),GREA,GREA%,GREA (N),GRESubjName,GRESubjScore,GRESubj%,TOEFL,IELTS,EFL (N),Gender,Ethnicity,CA Res,For/Dom,Number of Reviews,Ratings,Avg. Rating,Admitted
1633465,KOLAITIS'S LIST|PANG LIST,1,1,3,CMPS,PhD, DATA MANAGEMENT SYSTEMS| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,CHINA UNIV OF GEOSCIENCE,3.53,4,0.8825,89.6,,,148 (official),38,-2.9455337690631893,163 (official),85,-4.350762527233144,3 (official),17,-0.1252723311546844,,,,92 (official),,0.7666666666666667,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,6",5,Yes
1633294,CHANDRANIL'S LIST,1,1,3,CMPS,MS," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER GAMES AND DIGITAL MEDIA| DATA VISUALIZATION, GRAPHICS AND VISION",HUAZHONG UNIV OF SCI & TECH,3.34,,,,,,152 (official),55,1.0544662309368107,168 (official),95,0.6492374727668562,3.5 (official),42,0.3747276688453156,,,,100 (official),,0.8333333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1571110,CHANDRANIL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,XIDIAN UNIV,89.44,,,,,,151 (official),51,0.05446623093681069,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,105 (official),,0.875,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1632508,CHANDRANIL'S LIST,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION",NATIONAL TAIWAN UNIV,3.64,Other,,,,,152 (official),55,2.8936170212766115,170 (official),97,2.8085106382978893,3 (official),17,-0.010638297872340274,,,,105 (official),,0.875,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,7,7,No
1634763,CHANDRANIL'S LIST,1,1,3,CMPS,MS, HUMAN COMPUTER INTERACTION| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,NATIONAL CHENGCHI UNIV,3.65,4,0.9125,,,,148 (official),38,-1.1063829787233885,167 (official),93,-0.19148936170211073,3.5 (official),42,0.4893617021276597,,,,97 (official),,0.8083333333333333,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,7,7,No
1348635,GETOOR'S LIST|PANG LIST|WARMUTH'S LIST,1,3,3,CMPS,PhD, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,"CALIF COLL OF THE ARTS,SANTA CLARA UNIVERSITY,UNIV SOUTHERN CALIFORNIA",3.894,4,0.9735,,,,159 (official),82,0.41836734693879407,163 (official),85,1.0306122448979806,5 (official),93,0.7653061224489797,,,,,,,M,European/European descent,Y,Domestic,4,"4,6,10",6.67,Yes
1571077,ACHLIOPTAS LIST|ARDEN'S LIST|WARMUTH'S LIST,3,3,5,CMPS,PhD, COMPUTER SECURITY| MACHINE LEARNING| DATA MANAGEMENT SYSTEMS,"INDIAN INST OF TECH,UNIV OF PHOENIX, SAN JOSE,UNIV OF CALCUTTA",77,,,8.25,10,0.825,140 (official),11,-18.581632653061206,151 (official),43,-10.96938775510202,3 (official),17,-1.2346938775510203,,,,,,,M,Asian Indian,Y,Domestic,2,"4,4",4,No
1633568,HELMBOLD'S LIST|MALTZAHN'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| STORAGE SYSTEMS,"SHANGHAI INST OF TECH,EAST CHINA NORMAL UNIV",3.465,4,0.86625,,,,151 (official),51,0.05446623093681069,168 (official),95,0.6492374727668562,4 (official),59,0.8747276688453156,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,8,8,Yes
1592415,CHANDRANIL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| COMPUTER GAMES AND DIGITAL MEDIA| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,OHIO STATE UNIV COLUMBUS,3.784,4,0.946,,,,152 (official),55,1.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,,,,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,8,8,Yes
1634504,ACHLIOPTAS LIST|COMANDUR LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| ALGORITHMS AND THEORY,"OHIO STATE UNIV COLUMBUS,SHANGHAI UNIV",3.58,4,0.895,3.132,4,0.783,157 (official),75,6.054466230936811,170 (official),97,2.649237472766856,4 (official),59,0.8747276688453156,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,4",4,No
1634542,CHANDRANIL'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| DATA VISUALIZATION, GRAPHICS AND VISION",UNIV OF ELEC SCI & TECH CHINA,3.88,4,0.97,,,,152 (official),55,1.0544662309368107,165 (official),89,-2.350762527233144,3 (official),17,-0.1252723311546844,,,,92 (official),,0.7666666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1634613,GETOOR'S LIST|MCDOWELL LIST|PANG LIST,1,1,3,CMPS,PhD," DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING",OHIO STATE UNIV COLUMBUS,3.221,4,0.80525,,,,147 (official),34,-3.9455337690631893,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"2,4",3,No
1632521,CHANDRANIL'S LIST,0,1,3,CMPS,MS, COMPUTER SECURITY,WUHAN UNIV OF SCI & TECH,3.34,4,0.835,,,,146 (official),30,-4.945533769063189,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,96 (official),,0.8,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1631119,GETOOR'S LIST|MCDOWELL LIST|PANG LIST|WALKER'S LIST,1,1,3,CMPS,PhD," NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",Maharashtra Inst of Tech,65,,,,,,155 (official),68,2.4887218045113,162 (official),82,-1.3784461152881988,4 (official),59,0.33458646616541365,,,,112 (official),,0.9333333333333333,U,Not Specified,N,Foreign: India,3,"1,4,4",3,No
1632472,ARDEN'S LIST|FLANAGAN'S LIST|THAKURTA LIST,3,3,3,CMPS,PhD, COMPUTER SECURITY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,"UNIV OF TRENTO,Univ of Twente,Shiraz Univ",16.22,20,0.8109999999999999,29.6,Other,,153 (official),60,6.0909090909090935,170 (official),97,8.636363636363626,3.5 (official),42,0.18181818181818166,,,,,,,M,Iranian,N,Foreign: Iran,1,4,4,No
1578441,DAVIS' LIST|INTERVIEW LIST|LODHA'S LIST|PANG LIST|TEN LIST,4,4,5,CMPS,PhD," DATA VISUALIZATION, GRAPHICS AND VISION","SYRACUSE UNIVERSITY,TOMPKINS CORTLAND CC,WORCESTER POLY INSTITUTE,CORNELL UNIV",3.88,4,0.97,,,,169 (official),99,10.418367346938794,166 (official),91,4.030612244897981,4 (official),59,-0.23469387755102034,,,,,,,M,European/European descent,N,Domestic,2,"10,10",10,Yes
1436230,CHANDRANIL'S LIST,1,3,5,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| HUMAN COMPUTER INTERACTION| DATA SCIENCE AND ANALYTICS,"FOOTHILL COLLEGE,CABRILLO COLLEGE,UNIV OF CALIF SANTA CRUZ",3.63,4,0.9075,,,,,,,,,,,,,,,,,,,M,Turkish,Y,Domestic,2,"10,10",10,Yes
1631883,GETOOR'S LIST|PANG LIST|VISHY'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA MANAGEMENT SYSTEMS| DATA SCIENCE AND ANALYTICS,"EASTERN MICHIGAN UNIVERSITY,UNIV COLL OF NABI AKRAM",17.22,20,0.861,3.95,4,0.9875,146 (official),30,-0.9090909090909065,152 (official),47,-9.363636363636374,3 (official),17,-0.31818181818181834,,,,,,,F,Other Asian,N,Foreign: Iran,1,4,4,No
1340799,THAKURTA LIST|WALKER'S LIST|ZHANG'S LIST,2,2,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| HUMAN COMPUTER INTERACTION| ALGORITHMS AND THEORY| COMPUTATIONAL LINGUISTICS,"SANTA CLARA UNIVERSITY,WEST BENGAL UNIV OF TECH",3.33,4,0.8325,3.64,4,0.91,154 (official),64,2.3076923076922924,162 (official),82,-1.923076923076934,4.5 (official),82,0.8461538461538458,,,,,,,F,Asian Indian,U,Perm Res,5,"1,1,1,4,8",3,No
1632450,CHANDRANIL'S LIST,2,2,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| SPATIAL DATA ANALYTICS,"DUKE KUNSHAN UNIV,WUHAN UNIV",89.2,,,,,,153 (official),60,2.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,8,8,Yes
1592695,CHANDRANIL'S LIST,1,1,3,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,ZHEJIANG UNIV,3.49,4,0.8725,,,,149 (official),42,-1.9455337690631893,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,103 (official),,0.8583333333333333,M,Not Specified,N,Foreign: People's Republic of China,1,7,7,No
1632063,SINJONI'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",DHIRUBHAI AMBANI INST OF ICT,8.13,10,0.8130000000000001,,,,162 (official),90,9.4887218045113,166 (official),91,2.621553884711801,5 (official),93,1.3345864661654137,,,,111 (official),,0.925,F,Asian Indian,N,Foreign: India,1,8,8,Yes
1634617,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,VELLORE INST OF TECH,8.87,10,0.8869999999999999,,,,165 (official),95,12.4887218045113,161 (official),79,-2.378446115288199,4 (official),59,0.33458646616541365,,,,116 (official),,0.9666666666666667,M,Asian Indian,N,Foreign: India,2,"6,7",6.5,No
1592678,GETOOR'S LIST|KOLAITIS'S LIST|MCDOWELL LIST,1,1,3,CMPS,PhD, DATA MANAGEMENT SYSTEMS| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,BEIJING UNIV OF POSTS & TELE,83,,,84.4,,,146 (official),30,-4.945533769063189,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,4",4,No
1592670,CHANDRANIL'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER GAMES AND DIGITAL MEDIA| MACHINE LEARNING,HUAZHONG UNIV OF SCI & TECH,84.6,,,,,,154 (official),64,3.0544662309368107,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,100 (official),,0.8333333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,8,8,Yes
1633272,CHANDRANIL'S LIST,2,2,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| ALGORITHMS AND THEORY","UC SAN DIEGO,UNIV OF SCI & TECH OF CHINA",3.45,Other,,,,,154 (official),64,3.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1632109,CHANDRANIL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| STORAGE SYSTEMS,TONGJI UNIV,87.88,,,,,,157 (official),75,6.054466230936811,168 (official),95,0.6492374727668562,3.5 (official),42,0.3747276688453156,,,,106 (official),,0.8833333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1634902,GETOOR'S LIST|MANDUCHI LIST|VISHY'S LIST|ZHANG'S LIST,1,1,3,CMPS,PhD," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",Univ Electric Sci & Tech China,3.97,4,0.9925,,,,149 (official),42,-1.9455337690631893,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,102 (official),,0.85,M,African,N,Foreign: People's Republic of China,2,"4,4",4,No
1634481,CHANDRANIL'S LIST,1,1,3,CMPS,MS," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA VISUALIZATION, GRAPHICS AND VISION| DATA SCIENCE AND ANALYTICS",NORTHEAST FORESTRY UNIV,84.5,,,,,,156 (official),72,5.054466230936811,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,93 (official),,0.775,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1635436,,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,SHANDONG UNIV,80.14,,,,,,155 (self),68,4.054466230936811,168 (self),95,0.6492374727668562,3 (self),17,-0.1252723311546844,,,,102 (self),,0.85,M,Not Specified,N,Foreign: People's Republic of China,0,,,No
1633310,SINJONI'S LIST,1,1,3,CMPS,MS, COMPUTER SECURITY| MACHINE LEARNING,VEERMATA JIJABAI TECH INST,7.92,10,0.792,,,,152 (official),55,-0.5112781954886998,169 (official),97,5.621553884711801,3.5 (official),42,-0.16541353383458635,,,,113 (official),,0.9416666666666667,M,Asian Indian,N,Foreign: India,2,"5,7",6,No
1631406,ARDEN'S LIST|COMANDUR LIST|GETOOR'S LIST|MCDOWELL LIST,1,1,3,CMPS,PhD, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| COMPUTER SECURITY,UC RIVERSIDE,3.45,4,0.8625,,4,,151 (official),51,0.0,160 (official),76,0.0,4 (official),59,0.0,,,,,,,M,Egyptian,N,Foreign: Egypt,4,"4,4,4,8",5,No
1634734,HELMBOLD'S LIST|WALKER'S LIST|ZHANG'S LIST,0,2,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| HUMAN COMPUTER INTERACTION,"SICHUAN UNIV.,MOSCOW STATE MINING UNIVERSITY",4.88,5,0.976,,,,151 (official),51,3.333333333333343,158 (official),70,-3.3333333333333144,3.5 (official),42,0.666666666666667,,,,100 (official),,0.8333333333333334,M,European/European descent,N,Foreign: Russia,2,"1,2",1.5,No
1632624,INTERVIEW LIST|TEN LIST|WALKER'S LIST|ZHANG'S LIST,1,1,4,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,COLUMBIA UNIV UNDERGRAD ADM,3.75,4,0.9375,,,,169 (official),99,10.418367346938794,168 (official),95,6.030612244897981,5 (official),93,0.7653061224489797,,,,,,,M,European/European descent,N,Domestic,3,"4,4,10",6,No
1504178,ELKAIM'S LIST|FLANAGAN'S LIST,2,2,3,CMPS,PhD, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,"SAN FRANCISCO STATE UNIVERSITY,ISLAMIC AZAD UNIV",14.1,20,0.705,,,,142 (official),16,-4.9090909090909065,152 (official),48,-9.363636363636374,3 (official),15,-0.31818181818181834,,,,,,,F,Iranian,N,Foreign: Iran,0,,,No
1631823,CHANDRANIL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| HUMAN COMPUTER INTERACTION| ARTIFICIAL INTELLIGENCE,UC RIVERSIDE,3.24,4,0.81,,,,149 (official),42,-2.6923076923077076,168 (official),95,4.076923076923066,4 (official),59,0.3461538461538458,,,,,,,F,Taiwanese/Taiwanese American,U,Perm Res,1,7,7,No
1631410,CHANDRANIL'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER GAMES AND DIGITAL MEDIA,Beihang Univ (Beijing Univ of Aeronautics & Astro),3.33,4,0.8325,,,,158 (official),80,7.054466230936811,170 (official),97,2.649237472766856,4 (official),59,0.8747276688453156,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1634488,MALTZAHN'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD, DATA SCIENCE AND ANALYTICS| STORAGE SYSTEMS| DATA MANAGEMENT SYSTEMS,BANGLADESH UNIV OF ENG/TECH,3.73,4,0.9325,,,,144 (official),23,-4.125,166 (official),91,3.125,3 (official),17,-0.375,,,,90 (official),,0.75,M,Bangladeshi,N,Foreign: Bangladesh,2,"2,4",3,No
1634459,CHANDRANIL'S LIST,2,2,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA MINING, MACHINE LEARNING","QUEEN MARY UNIVERSITY LONDON,BEIJING UNIV OF POSTS & TELE",82.46,,,,,,148 (official),38,-2.9455337690631893,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,89 (official),,0.7416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1633545,ALVARO'S LIST|DE ALFARO'S LIST,2,2,4,CMPS,PhD, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| ARTIFICIAL INTELLIGENCE AND RO,"Univ of Chinese Acad of Sci,SHANGHAI JIAO TONG UNIV",77,,,87.3,,,150 (official),47,-0.9455337690631893,164 (official),87,-3.350762527233144,3 (official),17,-0.1252723311546844,,,,85 (official),,0.7083333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,2,2,No
1634629,SINJONI'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| HUMAN COMPUTER INTERACTION",MUMBAI UNIV,72.33,,,,,,158 (official),80,5.4887218045113,165 (official),89,1.6215538847118012,3.5 (official),42,-0.16541353383458635,,,,106 (official),,0.8833333333333333,M,Asian Indian,N,Foreign: India,2,"5,7",6,No
1632661,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DEEP LEARNING (ML),Savitribai Phule Pune University,3.71,4,0.9275,,,,155 (official),68,2.4887218045113,168 (official),95,4.621553884711801,4 (official),59,0.33458646616541365,,,,111 (official),,0.925,F,Asian Indian,N,Foreign: India,1,6,6,No
1634660,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| ALGORITHMS AND THEORY| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| STORAGE SYSTEMS,PUNE INST OF COMPUTER TECH,3.44,4,0.86,,,,152 (official),55,-0.5112781954886998,167 (official),93,3.621553884711801,3 (official),17,-0.6654135338345863,,,,93 (official),,0.775,M,Asian Indian,N,Foreign: India,1,7,7,No
1632621,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,MANIPAL UNIV,9.12,10,0.9119999999999999,,,,151 (official),51,-1.5112781954886998,167 (official),93,3.621553884711801,3.5 (official),42,-0.16541353383458635,,,,96 (self),,0.8,M,Asian Indian,N,Foreign: India,1,8,8,Yes
1634761,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA MANAGEMENT SYSTEMS,Nat Inst of Tech Calicut,7.4,10,0.74,,,,147 (official),34,-5.5112781954887,164 (official),87,0.6215538847118012,4 (official),59,0.33458646616541365,,,,108 (self),,0.9,F,Asian Indian,N,Foreign: India,2,"8,8",8,No
1635435,,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| COMPUTING FOR SOCIETY| NETWORKS SCIENCE, COMP. VISION",B.M.S. College of Engineering,8.05,10,0.805,,,,152 (self),55,-0.5112781954886998,168 (self),95,4.621553884711801,4 (self),59,0.33458646616541365,,,,,8 (self),0.8888888888888888,M,Asian Indian,N,Foreign: India,0,,,No
1578413,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| ALGORITHMS AND THEORY,INDIAN INST OF TECH ROORKEE,8.974,10,0.8974,,,,155 (official),68,2.4887218045113,167 (official),93,3.621553884711801,3.5 (official),42,-0.16541353383458635,,,,97 (official),,0.8083333333333333,M,Asian Indian,N,Foreign: India,1,9,9,No
1629960,ACHLIOPTAS LIST|COMANDUR LIST|MATEAS' LIST|THAKURTA LIST,1,1,3,CMPS,PhD," COMPUTER GAMES AND DIGITAL MEDIA| DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING",ROANOKE COLLEGE,3.544,4,0.886,,,,146 (official),30,-12.581632653061206,154 (official),55,-7.969387755102019,4 (official),59,-0.23469387755102034,,,,,,,M,European/European descent,N,Domestic,4,"1,2,2",1.67,No
1632510,VISHY'S LIST|WARMUTH'S LIST,1,1,3,CMPS,PhD," MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION| BIOINFORMATICS",SHARIF UNIV OF TECH TEHRAN,14.94,20,0.747,,,,145 (official),26,-1.9090909090909065,164 (official),87,2.636363636363626,2.5 (official),7,-0.8181818181818183,,,,97 (official),,0.8083333333333333,F,Iranian,N,Foreign: Iran,0,,,No
1633433,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,Nat Inst of Tech Kurukshetra,9.152,10,0.9151999999999999,,,,153 (official),60,0.4887218045113002,163 (official),85,-0.3784461152881988,3.5 (official),42,-0.16541353383458635,,,,109 (official),,0.9083333333333333,F,Asian Indian,N,Foreign: India,2,"6,7",6.5,No
1632039,SINJONI'S LIST,1,1,3,CMPS,MS, ALGORITHMS AND THEORY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| MACHINE LEARNING,VELLORE INST OF TECH,8.62,10,0.8619999999999999,,,,145 (official),26,-7.5112781954887,168 (official),95,4.621553884711801,3 (official),17,-0.6654135338345863,,,,93 (official),,0.775,M,Asian Indian,N,Foreign: India,1,6,6,No
1633541,GETOOR'S LIST|PANG LIST|VISHY'S LIST,2,2,3,CMPS,PhD, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"UNIV OF HYDERABAD,Jawaharlal Nehru Tech Univ Kakinada JNTU",72.9,,,8.79,10,0.8789999999999999,143 (official),19,-9.5112781954887,158 (official),70,-5.378446115288199,3.5 (official),42,-0.16541353383458635,,,,90 (official),,0.75,M,Asian Indian,N,Foreign: India,1,4,4,No
1301397,SUZANNE'S LIST,1,1,3,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| MACHINE LEARNING| ALGORITHMS AND THEORY| ARTIFICIAL INTELLIGENCE,UNIV OF CALIF SANTA CRUZ,3.7,4,0.925,,,,157 (official),75,-1.581632653061206,167 (official),93,5.030612244897981,4 (official),59,-0.23469387755102034,,,,,,,M,Chinese/Chinese-American,Y,Domestic,1,9,9,Yes
1571109,SUZANNE'S LIST,2,2,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"UNIV PITTSBURGH PITTSBURGH,SOUTH CHINA UNIV OF TECHNOLOG",3.5,4,0.875,3.98,4,0.995,155 (official),68,4.054466230936811,166 (official),91,-1.3507625272331438,3 (official),17,-0.1252723311546844,,,,91 (official),,0.7583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,8,8,Yes
1631552,SUZANNE'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,SUN YAT-SEN UNIV,3.7,4,0.925,,,,152 (official),55,1.0544662309368107,169 (official),97,1.6492374727668562,3 (official),17,-0.1252723311546844,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1632454,SUZANNE'S LIST,1,1,2,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| COMPUTER GAMES AND DIGITAL MEDIA,NANJING UNIV,4.32,5,0.8640000000000001,,,,162 (official),90,11.05446623093681,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,8,8,Yes
1633601,ALVARO'S LIST|COMANDUR LIST|GETOOR'S LIST,2,2,3,CMPS,PhD," PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING","IIIT Intl Inst of Info Tech,UNIV WASHINGTON TACOMA",7.59,10,0.759,3.85,4,0.9625,155 (official),68,2.4887218045113,168 (official),95,4.621553884711801,4 (official),59,0.33458646616541365,,,,,,,M,Asian Indian,N,Foreign: India,2,"4,4",4,No
1631456,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,PEC UNIV TECH,7.21,10,0.721,,,,162 (official),90,9.4887218045113,170 (official),97,6.621553884711801,3.5 (official),42,-0.16541353383458635,,,,111 (official),,0.925,M,Asian Indian,N,Foreign: India,2,"8,8",8,Yes
1633320,KAMALA'S LIST,1,1,4,CMPS,MS, ALGORITHMS AND THEORY| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,APJ ABDUL KALAM TECH UNIV,82.42,,,,,,148 (official),38,-4.5112781954887,168 (official),95,4.621553884711801,4 (official),59,0.33458646616541365,,,,96 (official),,0.8,F,Asian Indian,N,Foreign: India,1,5,5,No
1633540,KAMALA'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| COMPUTER SECURITY| ALGORITHMS AND THEORY,BIRLA INST OF TECH & SCIENCE,9.48,10,0.9480000000000001,,,,148 (official),38,-4.5112781954887,161 (official),79,-2.378446115288199,3.5 (official),42,-0.16541353383458635,,,,100 (official),,0.8333333333333334,M,Asian Indian,N,Foreign: India,2,4,4,No
